id,age,education,marital,gender,ethnic,industry,income
13301,45.686,16,1,0,0,0,24162
13302,46.594,12,0,0,1,6,67516
13303,54.167,16,0,0,0,1,37055
13304,34.643,17,1,1,2,6,118086
13305,50.148,18,0,1,1,3,60046
13306,50.735,18,0,1,0,4,61708
13307,49.507,18,0,0,2,5,76843
13308,44.064,13,0,0,1,1,27410
13309,44.637,17,0,0,1,1,33710
13310,44.759,18,1,0,2,6,107961
13311,44.298,17,0,0,2,6,85799
13312,51.029,17,2,1,1,3,50461
13313,35.434,16,0,0,1,1,46391
13314,50.547,12,0,0,2,7,149994
13315,56.012,13,0,1,0,1,30976
13316,53.284,21,1,0,0,3,64545
13317,32.173,14,1,1,2,7,142960
13318,42.645,12,1,1,2,6,97069
13319,51.716,16,1,0,1,3,48295
13320,53.332,17,2,1,1,4,51814
13321,38.745,18,1,1,1,3,59920
13322,41.161,16,0,1,2,2,31604
13323,33.732,14,3,0,2,5,75401
13324,50.09,18,0,0,0,2,56163
13325,42.288,0,3,0,1,0,26445
13326,53.903,12,2,0,2,7,101358
13327,49.997,16,1,0,1,1,33233
13328,43.061,14,2,0,0,0,31658
13329,31.334,16,0,1,1,3,47357
13330,35.514,19,1,0,0,3,53061
13331,30.016,12,1,1,2,6,69543
13332,31.145,13,1,1,2,6,82716
13333,42.435,16,0,0,1,7,127666
13334,56.341,16,2,0,1,2,39561
13335,31.714,13,2,1,2,6,115865
13336,35.18,12,1,0,1,3,46212
13337,56.006,12,1,1,2,6,108066
13338,53.105,13,1,0,0,3,54456
13339,37.016,12,1,1,1,7,76123
13340,45.873,14,1,1,2,7,100498
13341,49.332,16,0,1,0,3,40845
13342,59.569,17,0,1,0,6,84291
13343,39.408,16,1,1,1,4,60106
13344,34.042,16,2,1,1,1,33808
13345,55.748,18,0,1,1,7,94390
13346,38.741,16,0,0,1,0,31601
13347,42.521,16,1,1,0,3,58230
13348,37.549,20,2,1,1,3,59548
13349,54.664,16,0,1,1,4,61976
13350,49.296,12,0,0,0,3,41881
13351,37.562,14,1,1,2,7,115962
13352,45.532,18,0,0,2,5,71116
13353,51.793,16,0,1,2,2,45956
13354,39.766,13,1,0,1,2,41593
13355,39.938,18,0,1,1,3,48552
13356,33.932,12,1,0,1,0,27921
13357,49.003,18,1,1,1,2,41552
13358,44.633,16,1,0,1,3,67143
13359,56.919,22,2,0,1,3,49221
13360,57.882,13,1,1,1,7,86975
13361,39.855,16,1,0,0,2,53512
13362,50.625,14,0,1,0,6,101956
13363,50.558,16,1,0,2,1,36042
13364,40.373,20,1,1,0,0,31221
13365,44.621,14,1,0,0,3,62047
13366,55.97,16,1,1,0,5,61766
13367,58.949,20,1,0,1,3,50924
13368,45.695,20,0,0,1,1,27363
13369,52.413,16,1,1,1,4,54661
13370,48.744,14,1,0,1,0,28426
13371,48.118,0,1,0,2,2,38697
13372,42.327,16,1,1,1,3,53988
13373,37.281,18,0,0,1,2,41276
13374,49.371,14,3,0,2,0,27966
13375,58.925,18,2,0,2,6,76230
13376,47.56,12,3,0,1,0,30535
13377,52.16,12,0,0,0,1,33558
13378,58.013,16,1,1,2,3,56086
13379,53.846,12,0,1,0,7,103525
13380,47.516,16,1,0,2,5,79954
13381,43.337,14,1,1,0,6,99673
13382,40.257,13,0,1,1,5,60251
13383,35.601,16,1,0,0,3,48295
13384,37.324,12,1,1,2,6,95192
13385,57.35,19,0,0,0,3,55549
13386,35.727,16,1,1,0,4,67921
13387,53.714,16,1,0,0,6,103842
13388,45.598,12,0,0,1,3,51764
13389,41.26,13,1,1,0,0,34394
13390,43.969,12,1,0,2,1,42954
13391,32.031,16,0,0,1,2,45065
13392,39.547,16,0,1,2,7,121810
13393,38.696,12,0,0,1,0,27018
13394,34.452,16,2,0,2,3,50129
13395,57.18,12,0,0,2,3,57079
13396,49.868,20,1,1,1,4,61186
13397,52.424,20,1,1,1,4,50228
13398,49.051,14,2,1,2,5,69327
13399,30.144,14,2,0,1,3,67327
13400,43.461,19,0,0,0,0,21648
13401,54.427,14,0,1,2,6,108602
13402,57.59,13,1,0,2,1,37938
13403,50.546,16,0,0,2,0,35429
13404,50.761,12,0,1,2,7,113792
13405,55.883,19,1,1,0,5,66536
13406,39.441,17,1,0,1,3,51253
13407,32.239,12,0,0,1,1,28695
13408,41.549,16,1,0,1,2,38166
13409,31.974,16,1,0,1,1,41708
13410,53.52,16,2,0,1,0,26230
13411,51.031,17,0,0,1,6,83095
13412,56.341,16,1,1,1,7,115352
13413,36.226,12,1,1,1,6,101537
13414,38.676,16,0,1,0,1,29661
13415,45.316,16,0,0,1,3,47961
13416,33.155,14,0,0,2,7,86129
13417,32.481,12,0,0,1,2,54737
13418,33.215,16,3,0,2,5,86119
13419,46.599,18,1,1,0,1,37558
13420,34.774,16,0,0,1,5,65561
13421,48.896,8,3,0,0,0,34245
13422,49.669,17,1,1,2,2,48117
13423,40.18,17,1,0,1,2,51067
13424,49.491,14,3,0,2,0,28244
13425,30.138,14,2,0,0,3,58610
13426,49.664,16,1,1,2,2,52045
13427,50.35,18,1,0,1,7,96256
13428,44.063,14,1,0,1,3,49367
13429,48.04,16,1,1,1,7,115953
13430,43.053,14,1,1,1,6,88932
13431,47.347,19,1,0,2,5,64220
13432,30.166,17,2,1,2,2,52920
13433,46.236,16,0,1,1,4,68759
13434,46.225,16,1,0,2,2,45700
13435,48.183,16,1,0,0,1,45045
13436,41.172,12,1,0,0,1,32827
13437,49.512,18,1,1,0,4,67505
13438,58.346,14,1,0,2,6,86489
13439,41.202,16,1,1,0,0,22555
13440,49.104,18,1,0,1,3,56614
13441,52.059,13,0,0,1,3,45532
13442,51.121,0,1,1,2,2,45851
13443,42.051,12,3,0,0,2,44551
13444,44.978,13,1,1,0,4,63513
13445,50.025,16,3,0,1,5,60722
13446,36.194,14,1,1,2,6,90635
13447,49.167,14,0,0,0,3,51714
13448,39.961,19,0,0,0,2,47733
13449,31.038,18,3,1,0,2,50117
13450,57.446,16,1,0,0,1,31904
13451,39.009,12,1,0,0,0,23845
13452,50.988,16,1,0,1,3,57707
13453,34.1,14,0,0,0,7,98224
13454,44.988,14,1,1,2,3,49988
13455,54.271,16,1,0,0,1,38698
13456,50.161,12,1,0,1,2,50511
13457,42.251,17,1,1,1,6,65829
13458,47.943,12,0,1,2,6,75004
13459,36.042,13,0,0,1,2,54161
13460,40.119,13,1,0,1,3,48902
13461,40.699,16,1,0,1,3,59040
13462,52.496,16,2,0,0,3,51222
13463,52.026,16,0,1,2,5,81521
13464,54.836,12,2,0,2,2,40754
13465,31.932,16,2,1,2,1,28397
13466,39.81,16,0,0,1,3,52537
13467,35.551,22,1,0,2,5,81043
13468,35.971,12,1,0,2,7,123997
13469,45.138,16,1,1,2,6,55069
13470,42.787,12,1,1,2,6,99929
13471,49.276,16,1,1,2,2,47039
13472,36.855,12,1,0,2,5,88310
13473,54.023,16,1,0,1,6,95460
13474,53.814,18,0,0,0,1,32399
13475,39.507,12,0,1,1,3,59228
13476,44.715,20,1,1,0,3,65762
13477,38.686,14,0,1,1,5,60065
13478,53.752,8,1,0,1,1,30410
13479,50.64,16,0,0,0,5,88074
13480,35.53,0,0,0,2,3,49994
13481,35.051,16,2,0,0,3,62500
13482,36.025,21,2,0,1,1,40840
13483,58.247,20,1,1,2,7,101164
13484,48.848,16,1,1,2,2,44882
13485,46.943,16,1,0,0,3,55008
13486,50.831,18,2,1,2,7,93665
13487,50.878,14,0,1,2,3,63805
13488,59.337,17,0,1,1,4,58689
13489,47.245,20,0,0,1,1,36410
13490,59.035,13,0,1,1,5,84569
13491,46.873,14,2,0,1,3,58749
13492,41.806,19,3,0,1,0,28322
13493,57.646,16,3,1,2,6,128647
13494,34.962,18,0,0,2,1,36949
13495,36.703,14,2,1,2,6,70613
13496,35.47,16,0,0,2,1,32046
13497,47.509,22,1,0,2,5,50358
13498,57.072,16,1,1,1,6,112842
13499,31.949,17,1,1,1,4,60998
13500,52.234,14,1,0,0,6,70486
13501,50.633,16,1,1,0,2,47036
13502,41.025,21,0,1,1,1,38166
13503,31.102,12,1,0,0,2,52169
13504,40.751,16,0,1,1,6,79391
13505,55.441,19,0,1,0,3,61808
13506,38.527,10,0,0,0,5,61710
13507,52.002,12,1,1,1,6,86364
13508,35.168,16,0,0,0,1,30894
13509,53.03,14,1,0,0,1,41465
13510,58.106,12,1,1,0,3,52310
13511,55.597,16,1,1,0,6,92411
13512,42.245,16,1,0,2,6,97653
13513,57.313,14,1,1,0,5,55388
13514,36.986,16,1,0,2,5,62406
13515,44.96,19,0,0,2,5,63144
13516,41.329,16,1,1,0,6,55351
13517,41.323,14,0,0,2,5,57426
13518,48.539,14,0,0,1,5,63111
13519,54.489,14,1,0,0,3,48896
13520,37.501,12,1,0,2,6,92468
13521,35.73,12,2,0,2,5,91130
13522,49.558,16,2,1,2,7,130609
13523,46.539,12,2,1,0,1,36830
13524,37.604,20,2,0,2,7,130104
13525,55.131,12,0,0,2,5,60242
13526,42.597,16,0,1,1,5,77286
13527,50.028,16,1,0,0,3,59258
13528,42.633,12,0,0,0,3,47742
13529,39.881,14,3,1,0,1,35721
13530,45.842,16,1,0,0,3,62603
13531,38.635,17,0,1,0,5,75081
13532,43.521,12,1,0,1,3,39153
13533,46.192,0,1,0,1,3,59464
13534,41.5,17,2,0,2,6,124740
13535,39.87,13,1,1,0,6,63337
13536,59.666,14,2,0,0,1,38205
13537,40.652,16,1,0,0,5,65757
13538,45.256,18,0,0,0,1,37300
13539,41.77,14,1,0,0,3,43222
13540,47.56,18,3,1,1,0,32126
13541,38.124,12,3,0,0,1,34727
13542,44.874,12,0,1,2,2,38612
13543,51.3,14,1,1,1,1,40518
13544,57.153,16,1,0,1,2,48880
13545,32.736,21,1,0,2,3,48083
13546,47.451,12,1,0,0,5,64781
13547,58.684,12,2,1,0,4,71719
13548,54.124,16,2,0,1,5,83648
13549,46.232,14,1,1,1,0,25897
13550,38.371,12,2,0,0,5,75452
13551,33.691,13,0,1,1,1,33847
13552,44.063,13,2,1,1,5,84118
13553,49.1,12,0,1,2,7,82550
13554,48.299,12,1,1,2,2,41651
13555,46.244,12,1,0,1,3,56335
13556,40.625,16,1,0,0,1,36397
13557,52.339,12,2,0,0,2,32708
13558,57.419,16,1,0,2,5,53530
13559,44.232,14,0,1,0,4,69518
13560,36.607,16,0,1,1,2,42193
13561,55.318,16,1,1,2,0,31293
13562,51.187,16,1,1,2,5,52229
13563,41.414,14,1,1,1,6,79410
13564,48.194,18,2,1,1,3,65763
13565,41.175,16,0,0,0,2,44626
13566,34.557,12,1,0,2,3,45753
13567,53.277,16,0,1,1,1,45449
13568,35.449,16,1,0,1,3,44274
13569,46.122,16,2,0,0,7,114151
13570,33.745,12,1,0,1,7,89025
13571,42.879,17,1,1,1,4,47458
13572,37.037,12,1,0,1,3,58600
13573,41.669,14,1,1,0,3,51433
13574,52.72,12,1,1,0,0,27056
13575,43.398,16,0,0,0,3,40427
13576,54.279,13,1,0,0,3,54446
13577,54.042,16,0,0,0,1,33412
13578,50.462,17,0,1,1,6,90919
13579,59.792,16,0,1,1,2,32746
13580,31.379,16,1,1,1,7,109597
13581,54.948,13,1,0,0,5,59711
13582,32.798,16,0,0,1,5,61383
13583,55.026,16,1,0,1,3,39880
13584,36.043,18,1,0,1,3,51936
13585,38.044,16,0,1,2,6,81885
13586,45.488,12,0,1,0,3,67099
13587,54.177,16,1,0,1,1,43769
13588,34.641,13,2,0,1,2,51132
13589,50.289,14,1,0,0,2,56323
13590,58.547,17,1,0,1,1,27120
13591,30.352,18,1,0,2,1,31559
13592,49.565,13,1,1,2,5,71282
13593,40.043,19,2,0,0,2,43236
13594,34.078,12,2,0,2,1,36118
13595,34.432,0,0,0,1,0,26401
13596,42.068,12,1,1,2,5,74340
13597,33.722,16,0,0,2,3,55811
13598,44.217,16,0,0,0,1,34422
13599,50.068,21,1,1,1,2,34308
13600,31.685,12,1,1,1,4,61558
13601,31.575,16,1,1,1,7,85109
13602,31.475,14,2,0,2,5,51694
13603,45.164,12,0,1,0,4,65414
13604,50.524,12,3,0,2,7,90679
13605,43.237,19,1,1,0,4,64674
13606,50.505,11,1,0,2,1,36594
13607,42.995,0,1,0,2,6,98516
13608,47.451,16,0,0,2,5,53247
13609,57.488,16,1,1,0,4,45118
13610,44.011,12,0,1,1,7,132377
13611,46.533,20,1,0,2,6,115375
13612,30.407,16,2,0,2,0,23954
13613,50.088,22,0,0,2,5,57685
13614,36.425,18,0,0,0,3,39746
13615,53.43,18,1,0,2,0,27720
13616,47.599,12,2,1,0,4,54992
13617,51.261,12,2,1,0,7,135946
13618,35.676,16,0,0,1,6,91472
13619,43.634,12,1,0,0,1,38041
13620,45.062,16,1,1,2,6,68604
13621,46.594,18,0,1,2,7,86108
13622,51.88,14,1,0,1,2,33087
13623,59.935,20,1,1,1,2,39707
13624,39.173,16,0,1,0,4,62221
13625,35.506,13,0,1,1,2,38814
13626,33.169,14,1,1,0,1,34760
13627,42.405,16,2,0,1,3,54923
13628,57.168,14,1,0,0,2,52036
13629,37.344,16,2,1,0,7,111639
13630,44.421,16,3,1,1,0,33180
13631,59.223,16,3,0,2,6,107498
13632,50.271,16,1,0,0,7,126348
13633,54.715,8,2,1,0,3,53086
13634,32.446,16,0,0,2,3,50934
13635,52.434,16,2,0,2,6,79120
13636,52.238,13,1,1,0,7,70352
13637,38.474,16,1,1,2,6,69968
13638,47.768,12,1,1,0,1,35913
13639,33.677,16,0,1,2,5,52732
13640,33.54,16,1,0,0,2,44713
13641,30.116,12,0,1,0,6,96716
13642,41.468,8,1,1,1,3,64026
13643,37.584,16,1,1,1,4,74518
13644,40.757,19,0,0,0,3,63604
13645,49.852,12,1,1,0,4,69517
13646,41.461,12,1,0,0,3,41249
13647,34.98,18,1,1,0,6,112306
13648,37.067,14,1,0,1,2,52258
13649,43.67,18,1,1,1,4,57765
13650,32.447,12,0,0,2,6,89900
13651,57.994,16,1,1,2,5,58442
13652,44.308,16,1,1,1,1,32406
13653,40.242,16,3,0,2,0,22811
13654,35.147,13,1,1,1,4,54109
13655,50.305,16,1,0,2,6,91836
13656,45.58,16,1,0,2,2,41597
13657,43.661,13,1,1,0,4,64220
13658,32.747,16,1,0,0,3,39343
13659,43.031,16,1,0,2,1,42306
13660,35.196,12,0,1,1,6,106642
13661,40.692,14,0,0,0,3,63035
13662,32.377,14,0,0,2,6,113504
13663,40.329,14,1,0,0,3,60569
13664,41.823,14,1,0,2,7,125074
13665,34.082,10,3,1,1,4,70323
13666,48.271,16,1,1,2,5,70330
13667,56.86,18,1,0,2,7,153567
13668,36.576,21,1,1,1,2,39589
13669,34.642,16,0,0,0,1,35456
13670,31.219,12,1,0,1,0,24014
13671,44.553,16,2,1,2,2,59624
13672,53.586,13,3,1,1,4,47795
13673,47.455,18,0,1,2,1,34640
13674,36.986,17,2,0,2,2,57545
13675,48.839,21,1,0,0,5,75394
13676,57.983,12,1,1,1,4,59687
13677,40.589,12,1,0,2,1,38430
13678,50.759,18,1,1,2,7,137909
13679,52.403,12,1,1,0,5,64024
13680,52.75,16,1,1,0,5,76943
13681,55.937,14,2,1,2,4,74111
13682,53.139,21,1,1,2,5,69579
13683,57.202,12,1,1,2,5,63336
13684,53.482,20,1,1,1,1,37315
13685,37.346,19,0,1,0,1,30498
13686,48.875,14,0,0,0,7,111818
13687,54.171,12,0,0,1,5,72431
13688,34.239,12,0,1,2,5,72771
13689,57.062,16,1,1,1,6,89139
13690,44.695,8,1,0,2,5,72537
13691,53.16,13,0,0,0,3,53895
13692,39.986,16,1,1,2,5,65344
13693,38.816,12,0,1,2,6,98539
13694,30.253,19,0,1,2,2,44127
13695,52.51,16,1,1,2,6,120091
13696,34.717,16,1,1,2,1,37492
13697,49.472,12,2,0,1,0,34909
13698,33.968,16,0,0,1,0,35055
13699,55.726,12,0,0,0,0,21178
13700,46.062,8,1,1,2,5,45692
13701,40.266,17,0,1,1,0,30679
13702,40.352,18,1,0,1,0,22420
13703,44.751,12,1,1,2,7,117584
13704,36.373,16,1,0,1,3,45175
13705,45.105,12,0,1,0,1,43710
13706,34.334,12,1,1,1,6,64026
13707,54.925,18,2,1,2,1,33598
13708,43.484,17,1,0,2,0,27644
13709,37.563,20,1,0,1,0,27211
13710,30.928,12,0,1,0,3,68599
13711,36.572,18,1,0,2,1,28509
13712,48.334,18,1,0,1,2,52706
13713,36.472,17,0,1,1,0,28237
13714,32.893,16,0,0,0,2,39708
13715,50.788,16,0,1,0,2,52737
13716,44.981,16,0,0,1,1,44261
13717,43.48,18,1,1,0,4,50827
13718,42.494,0,1,1,2,6,74679
13719,40.14,16,2,0,1,3,56514
13720,44.233,14,0,1,0,1,26945
13721,37.628,14,0,0,0,3,60850
13722,33.469,16,1,1,2,6,106368
13723,53.02,14,0,0,0,6,101288
13724,37.838,12,1,1,0,1,40813
13725,49.668,18,0,1,2,2,50743
13726,57.284,16,0,0,1,0,32519
13727,44.302,16,1,1,0,0,28885
13728,42.279,16,0,0,2,1,37749
13729,56.55,14,1,0,0,0,27561
13730,46.641,12,3,1,0,4,68490
13731,31.773,11,2,0,0,5,68667
13732,41.832,21,1,1,1,3,60999
13733,46.521,14,1,1,1,1,29208
13734,44.069,22,0,0,0,1,32646
13735,39.275,14,2,0,2,5,64603
13736,46.35,16,1,0,2,5,52628
13737,44.922,19,3,0,0,0,36072
13738,30.481,12,2,1,1,4,84005
13739,45.188,20,0,1,2,6,72083
13740,49.95,16,1,0,1,1,31181
13741,39.224,14,1,0,0,1,42971
13742,46.508,18,1,1,1,4,52423
13743,33.706,16,0,0,0,2,55653
13744,32.034,12,1,0,2,5,62471
13745,39.16,12,1,0,2,2,51565
13746,58.614,16,2,1,0,3,53279
13747,53.476,17,1,1,1,3,56379
13748,42.695,13,1,1,0,2,58682
13749,34.647,16,0,1,2,0,26960
13750,31.528,16,0,1,0,0,27047
13751,48.887,18,1,1,2,5,46852
13752,34.232,16,0,1,0,6,62384
13753,54.477,16,1,0,2,5,51062
13754,46.398,18,1,1,1,4,48045
13755,44.672,16,3,0,0,3,65863
13756,47.652,19,0,1,1,3,43769
13757,58.652,12,0,0,2,7,153413
13758,50.568,18,1,0,2,6,69792
13759,42.532,16,0,1,1,0,32655
13760,50.801,18,2,0,1,7,112832
13761,30.214,12,0,1,1,4,42772
13762,50.045,14,0,0,1,1,32258
13763,31.824,16,0,0,1,6,76596
13764,45.94,16,1,0,1,1,42122
13765,47.468,17,1,0,1,0,24764
13766,30.493,16,1,0,2,3,47081
13767,38.534,14,1,1,2,7,123740
13768,49.547,18,1,1,0,3,49717
13769,37.989,16,1,1,0,1,33524
13770,34.205,14,1,1,0,6,92282
13771,44.133,13,0,1,1,6,89934
13772,45.444,18,2,1,2,6,89262
13773,57.289,17,2,0,2,5,93069
13774,52.884,16,0,0,1,4,54736
13775,30.964,12,3,1,2,6,86108
13776,43.178,16,0,0,0,2,42898
13777,56.382,12,0,1,0,6,77583
13778,44.388,18,1,1,0,7,87354
13779,35.25,17,2,1,2,6,96989
13780,33.857,14,1,0,0,5,77566
13781,53.147,17,0,1,2,2,45712
13782,55.034,12,1,0,2,2,43461
13783,48.402,12,1,0,1,1,39321
13784,33.938,18,1,1,1,0,33901
13785,33.355,13,1,1,0,3,58251
13786,42.944,12,1,1,1,4,51736
13787,39.481,12,1,0,2,1,42498
13788,34.977,18,2,1,1,4,57317
13789,38.592,18,0,0,0,1,38127
13790,32.25,16,1,1,1,6,96781
13791,39.069,18,1,1,2,2,50259
13792,44.875,14,0,1,1,4,76419
13793,36.999,14,2,0,1,6,89759
13794,33.956,11,1,1,1,2,56157
13795,56.323,0,1,0,0,3,38896
13796,59.183,16,1,0,1,5,72174
13797,38.01,12,0,1,2,5,61115
13798,45.988,16,1,0,0,7,113948
13799,44.238,13,2,0,0,1,32232
13800,43.836,12,1,1,2,5,51368
13801,43.843,18,1,1,2,3,51589
13802,32.571,16,1,1,0,4,72377
13803,52.708,12,1,0,1,7,117581
13804,58.198,16,1,1,1,1,29158
13805,51.195,16,0,1,0,3,65367
13806,52.835,12,1,0,0,1,29997
13807,39.778,16,0,1,0,1,41974
13808,47.078,16,1,0,2,0,29207
13809,35.33,17,1,1,0,4,59010
13810,51.444,12,3,0,0,1,44977
13811,31.723,18,1,1,2,6,98903
13812,46.994,13,0,0,1,3,36756
13813,35.649,16,0,0,1,3,42383
13814,34.809,16,1,1,0,6,96978
13815,45.089,12,1,0,1,1,31130
13816,45.497,12,0,1,0,1,33664
13817,40.344,21,3,1,1,1,38943
13818,53.937,16,0,1,0,1,33512
13819,47.891,17,1,0,2,6,105543
13820,32.683,18,1,1,2,0,27818
13821,51.951,16,0,1,2,5,56370
13822,39.798,12,0,1,2,5,85946
13823,35.513,16,2,1,2,6,87032
13824,45.048,16,1,1,0,1,38494
13825,42.546,16,1,0,2,6,92064
13826,45.43,18,2,0,2,6,81537
13827,44.255,18,1,1,1,3,63020
13828,45.936,16,1,1,0,7,97660
13829,45.665,14,1,0,2,3,47732
13830,31.233,16,0,1,0,6,112848
13831,46.412,20,1,1,0,6,83015
13832,42.1,14,0,0,0,5,49168
13833,52.192,14,0,1,2,5,70319
13834,36.797,18,0,1,0,3,52999
13835,38.073,14,0,1,0,0,24112
13836,45.71,18,0,0,1,2,48107
13837,43.212,14,0,0,0,6,92178
13838,33.106,14,1,0,2,5,71559
13839,42.177,12,1,0,2,1,37203
13840,51.114,14,1,0,2,1,43694
13841,33.957,13,0,1,2,6,65436
13842,31.938,12,1,1,0,7,70657
13843,57.555,16,1,0,1,3,59416
13844,42.121,12,0,1,2,6,97174
13845,35.484,12,2,1,0,1,27602
13846,39.401,16,1,0,2,0,23567
13847,41.905,12,1,1,0,4,60598
13848,42.82,16,0,0,0,1,43256
13849,48.58,11,1,0,0,3,65618
13850,55.959,12,1,1,0,4,51018
13851,32.653,16,1,0,2,7,107187
13852,30.327,14,1,1,0,6,111677
13853,38.764,16,1,1,0,1,38664
13854,38.093,16,0,1,1,1,30248
13855,32.621,12,1,0,1,3,43614
13856,40.773,14,0,0,0,3,52510
13857,58.791,16,1,1,1,2,43998
13858,59.042,16,3,0,2,0,31181
13859,31.002,20,0,0,1,2,50569
13860,49.048,14,1,0,2,0,30165
13861,39.002,16,1,1,1,4,64618
13862,39.254,12,2,0,0,6,107121
13863,53.036,18,0,0,1,5,60199
13864,48.238,19,0,1,0,3,61101
13865,41.283,14,2,1,1,1,32777
13866,41.996,17,1,1,2,6,69506
13867,54.777,16,0,0,0,5,62725
13868,36.342,14,1,1,1,4,59902
13869,32.424,14,0,1,0,6,97256
13870,51.349,14,1,1,0,2,43549
13871,35.568,17,1,0,1,2,51005
13872,55.216,12,1,1,0,4,64165
13873,32.485,13,1,1,2,6,120901
13874,40.143,14,1,1,2,6,109454
13875,52.496,14,1,0,1,0,26572
13876,36.944,22,1,1,2,2,49666
13877,53.969,14,0,1,0,3,67326
13878,55.718,20,0,0,0,0,22134
13879,41.778,18,1,1,2,4,58978
13880,52.162,18,1,0,0,3,58951
13881,45.919,10,3,0,1,0,33177
13882,42.334,12,1,1,2,1,36256
13883,40.042,16,1,0,0,5,82631
13884,34.555,16,1,1,2,2,39721
13885,37.233,11,1,1,2,7,104499
13886,30.439,8,0,0,2,2,38870
13887,47.486,12,1,0,0,5,82819
13888,43.116,16,1,0,2,3,50656
13889,49.021,14,1,1,2,1,40782
13890,41.666,17,1,0,2,6,109442
13891,45.758,16,0,0,2,3,49365
13892,36.027,16,1,0,0,3,51639
13893,33.445,14,0,1,2,7,142791
13894,50.975,16,0,1,1,1,37179
13895,51.533,14,1,0,0,2,57450
13896,36.784,16,0,0,0,1,32704
13897,52.91,16,1,1,2,6,95457
13898,40.543,16,1,1,0,3,54796
13899,55.914,12,1,0,1,1,39136
13900,36.825,20,1,1,1,1,37790
13901,56.769,16,2,0,0,2,38801
13902,42.418,12,0,1,1,1,35367
13903,55.486,17,1,0,1,2,48620
13904,39.899,16,0,0,2,1,32480
13905,41.154,12,0,1,1,4,54230
13906,36.833,11,0,0,0,1,35503
13907,50.824,18,0,0,2,6,114636
13908,59.922,21,0,0,0,1,35709
13909,50.095,14,1,1,1,3,56917
13910,57.555,17,0,0,1,7,110319
13911,38.675,16,1,0,0,2,41507
13912,55.662,14,1,1,2,7,86753
13913,39.24,12,0,0,0,3,50416
13914,34.603,14,0,0,1,5,82927
13915,31.117,12,2,0,0,3,52157
13916,52.5,16,1,0,2,0,35050
13917,54.199,20,0,0,0,2,54545
13918,38.442,12,0,1,0,3,44629
13919,59.904,14,0,1,0,7,107815
13920,53.291,18,0,0,2,3,69991
13921,43.223,9,1,0,1,1,47607
13922,46.794,18,1,1,1,6,84832
13923,50.179,12,1,0,2,2,48738
13924,50.392,16,0,1,2,5,84200
13925,59.512,16,1,1,1,0,29577
13926,53.889,16,1,0,2,1,36878
13927,48.382,12,1,0,0,1,34263
13928,49.27,17,0,0,0,1,36615
13929,45.9,13,2,0,2,6,104714
13930,36.916,18,1,0,2,6,128031
13931,48.658,16,1,1,1,1,35981
13932,50.487,13,1,1,2,5,66386
13933,30.492,17,1,1,0,4,46771
13934,50.491,16,2,1,0,6,101620
13935,52.149,18,1,1,0,0,24479
13936,31.39,10,0,0,0,5,79420
13937,33.389,18,1,1,0,4,49314
13938,37.375,14,1,0,0,3,56989
13939,53.565,16,1,1,1,2,40435
13940,52.356,14,0,1,2,6,99774
13941,30.437,12,0,0,0,1,29549
13942,57.721,12,1,0,0,5,58274
13943,59.418,20,3,0,0,2,54695
13944,34.813,12,0,0,0,3,48214
13945,53.255,12,1,1,1,4,61823
13946,33.826,16,1,0,1,0,25337
13947,46.32,16,1,1,2,5,58052
13948,30.125,12,2,1,2,2,45593
13949,32.521,14,0,0,2,1,35465
13950,39.563,14,1,1,0,2,41537
13951,43.582,12,1,0,2,1,32528
13952,39.712,20,1,1,0,6,83419
13953,53.567,18,0,0,0,3,57851
13954,42.711,12,2,0,0,1,38359
13955,35.648,14,2,1,1,6,102937
13956,49.085,12,0,0,0,1,42913
13957,51.169,17,1,0,2,3,44818
13958,36.967,20,1,0,0,1,35987
13959,32.225,16,1,0,0,3,52129
13960,55.583,19,1,1,1,2,48692
13961,54.67,16,3,1,1,4,51917
13962,39.546,16,0,0,0,1,37336
13963,34.453,18,1,1,1,4,55110
13964,42.008,14,1,0,0,3,44844
13965,47.182,16,0,0,0,5,68171
13966,48.518,16,3,0,0,3,42408
13967,42.13,12,2,1,2,0,28215
13968,43.488,16,1,1,0,4,72368
13969,40.523,17,0,0,1,1,40258
13970,53.636,12,1,1,2,0,21397
13971,46.877,18,1,1,0,4,49400
13972,46.705,17,1,1,2,6,67723
13973,40.889,16,1,0,2,1,32333
13974,36.194,20,1,1,2,7,68013
13975,44.187,12,1,1,1,3,54246
13976,43.692,14,1,0,2,3,66553
13977,33.335,16,0,1,2,6,89484
13978,31.048,18,0,1,0,4,52107
13979,54.39,18,1,1,2,2,40912
13980,54.638,12,1,0,1,0,30040
13981,44.903,16,0,0,0,2,32573
13982,40.343,14,0,1,0,1,30560
13983,32.94,16,1,0,1,6,71490
13984,38.953,14,1,1,2,7,102469
13985,30.494,12,0,1,1,2,51361
13986,40.336,12,1,0,0,3,57832
13987,43.575,18,1,0,0,5,69696
13988,36.328,14,0,0,0,1,42167
13989,30.436,13,1,1,1,2,38612
13990,54.245,18,1,1,2,7,130326
13991,47.151,16,1,0,1,6,88206
13992,31.934,16,0,1,2,6,126901
13993,42.103,19,3,0,1,2,44510
13994,50.732,12,1,1,0,4,64871
13995,31.58,17,0,1,2,5,77206
13996,38.334,14,2,0,2,1,34463
13997,47.785,16,0,0,0,2,47933
13998,52.305,18,0,1,1,2,58756
