id,age,education,marital,gender,ethnic,industry,income
12338,57.31,12,1,0,1,1,34408
12339,48.435,12,3,0,2,1,33831
12340,31.822,18,0,1,1,7,141011
12341,58.507,14,2,0,1,3,49828
12342,40.106,14,0,1,0,0,26399
12343,58.901,18,1,1,2,7,123222
12344,50.676,18,1,1,0,2,41569
12345,41.908,16,0,0,2,7,140451
12346,45.569,10,0,0,0,1,29604
12347,30.158,16,0,0,2,6,72608
12348,51.366,12,0,1,1,6,92868
12349,35.293,14,1,1,2,6,122039
12350,54.327,11,1,1,0,7,127842
12351,58.477,17,1,1,1,4,59854
12352,51.765,18,0,1,1,0,22720
12353,36.294,16,3,0,0,3,52059
12354,53.53,16,1,1,2,3,37495
12355,39.686,12,0,1,2,1,39715
12356,56.889,14,1,0,0,1,35637
12357,49.174,16,0,0,1,2,55623
12358,31.813,13,1,0,2,5,63305
12359,43.004,16,1,1,2,4,50515
12360,40.237,14,3,1,2,4,58681
12361,42.709,18,1,0,1,0,24535
12362,40.836,13,0,0,1,3,40291
12363,39.792,8,1,0,2,1,33907
12364,46.005,16,0,1,2,5,74280
12365,32.141,12,1,1,1,1,28974
12366,41.425,16,0,1,0,2,44593
12367,47.539,14,0,1,1,5,76764
12368,47.791,12,1,0,0,0,33801
12369,45.456,16,2,1,0,2,49142
12370,46.92,16,1,1,1,5,64268
12371,38.601,19,3,1,1,2,52240
12372,45.851,16,1,0,1,5,76937
12373,55.544,18,2,1,2,2,44963
12374,50.697,12,0,0,2,5,66033
12375,36.854,16,0,0,2,3,53024
12376,59.142,17,1,0,0,7,128709
12377,32.319,12,0,0,1,4,47249
12378,43.968,17,1,0,2,6,86982
12379,31.365,12,1,1,1,2,45665
12380,37.31,16,1,0,0,1,36978
12381,56.292,13,0,0,1,2,32888
12382,46.686,18,3,0,0,5,83561
12383,36.035,12,3,1,0,6,80343
12384,45.691,18,1,0,0,1,36559
12385,58.823,14,1,1,1,3,56358
12386,37.786,12,1,0,1,2,45380
12387,50.83,16,2,1,0,7,80007
12388,32.782,16,0,0,2,6,88473
12389,39.19,16,1,1,1,6,97821
12390,32.683,16,1,0,0,2,55040
12391,54.094,12,1,1,2,0,28249
12392,41.495,14,1,1,0,0,22994
12393,42.913,16,1,1,0,5,81287
12394,31.764,16,0,1,2,2,37045
12395,35.212,12,0,1,1,4,48236
12396,47.433,16,1,1,0,6,107730
12397,30.853,16,0,0,0,6,89688
12398,49.838,18,0,0,0,6,120907
12399,44.588,17,0,0,1,2,46479
12400,52.451,16,0,1,2,6,80869
12401,37.043,17,1,0,1,7,89153
12402,31.178,12,0,1,2,3,44914
12403,45.272,12,0,1,1,7,143853
12404,48.376,12,1,0,1,2,45376
12405,56.502,0,3,0,1,1,32092
12406,34.166,16,1,1,2,2,47423
12407,31.423,16,1,1,2,7,124512
12408,49.366,17,1,0,2,5,88722
12409,52.968,16,1,1,2,2,45619
12410,42.399,12,1,1,2,5,59440
12411,57.213,19,1,0,0,7,147276
12412,39.923,19,1,1,1,4,58525
12413,38.728,20,0,0,0,4,58885
12414,39.152,17,0,0,0,1,30251
12415,35.654,14,2,1,1,7,114512
12416,44.376,18,1,1,1,1,29328
12417,53.52,16,1,1,0,1,36239
12418,38.154,12,2,0,0,5,64311
12419,43.944,16,1,1,0,0,25031
12420,45.505,18,0,1,0,1,35896
12421,33.883,20,1,1,2,3,56487
12422,35.604,12,0,1,2,2,47195
12423,36.852,16,0,1,2,1,43061
12424,32.958,20,0,0,0,6,102344
12425,51.359,12,2,0,1,2,38470
12426,56.501,17,1,0,2,4,54778
12427,33.543,16,0,0,0,1,38793
12428,46.232,12,0,1,1,0,27179
12429,42.44,18,1,1,0,6,103123
12430,59.917,16,0,1,1,5,59276
12431,45.78,17,0,1,1,3,42412
12432,48.377,16,1,0,2,7,103076
12433,51.822,18,1,1,0,4,73081
12434,38.213,18,1,1,2,1,34176
12435,31.793,16,0,1,2,2,56522
12436,37.849,16,1,0,2,0,28299
12437,56.71,12,0,0,1,1,44677
12438,44.878,12,0,0,1,6,82423
12439,47.98,17,0,1,0,3,52941
12440,55.172,14,0,1,0,0,25898
12441,54.441,16,3,1,0,3,64680
12442,40.26,14,1,1,2,3,47676
12443,54.84,16,0,0,0,1,45991
12444,40.371,12,0,1,1,6,83451
12445,43.492,18,1,0,1,6,87625
12446,50.613,17,1,0,0,1,33144
12447,46.705,14,1,0,0,3,47290
12448,32.096,18,0,1,2,4,65239
12449,35.278,18,0,1,0,7,93464
12450,32.463,14,1,0,0,7,112134
12451,31.858,12,1,0,2,1,38419
12452,32.141,12,1,1,0,2,47910
12453,35.531,17,0,1,2,3,56765
12454,42.64,12,1,1,0,7,112476
12455,48.746,17,2,0,2,7,100316
12456,38.354,12,1,0,0,3,69257
12457,36.395,12,0,1,2,2,43438
12458,35.874,16,1,1,1,2,39766
12459,36.186,17,1,0,2,3,60177
12460,51.053,17,1,1,2,4,55225
12461,48.494,14,3,0,1,6,94999
12462,43.834,14,1,0,0,1,29477
12463,38.129,14,1,1,1,5,63652
12464,31.588,10,1,1,2,2,52017
12465,53.082,16,0,1,1,1,38584
12466,49.297,12,1,1,0,4,58914
12467,52.097,13,3,0,2,2,37429
12468,52.999,14,0,1,1,3,46177
12469,57.491,12,2,0,2,0,26920
12470,38.446,16,0,1,1,2,43419
12471,45.005,16,0,1,2,0,32105
12472,38.162,14,2,1,1,6,107481
12473,43.91,14,0,0,2,3,50172
12474,58.367,20,1,1,0,7,138177
12475,53.654,16,2,0,2,0,29297
12476,35.796,17,0,0,2,0,24065
12477,34.625,16,0,1,0,5,61746
12478,56.772,14,1,0,2,2,45208
12479,42.349,18,1,0,0,0,29034
12480,35.633,12,0,0,1,0,28686
12481,30.78,13,1,1,0,4,71251
12482,31.487,14,0,0,1,1,35438
12483,41.111,16,0,0,0,1,27623
12484,31.293,20,1,0,1,1,36308
12485,46.453,12,0,0,0,0,30206
12486,33.276,14,1,1,0,7,120738
12487,53.553,12,1,0,2,5,88926
12488,37.665,12,1,0,2,1,32377
12489,49.4,16,1,1,2,2,34591
12490,45.222,16,0,1,2,5,64258
12491,40.394,18,0,0,1,2,43660
12492,30.613,12,1,1,0,1,33628
12493,37.789,12,3,0,0,1,31576
12494,51.314,8,0,0,1,4,64405
12495,53.02,12,1,0,0,5,49575
12496,41.23,22,1,0,1,2,44644
12497,57.241,17,0,0,1,0,25999
12498,45.29,18,2,0,2,0,28273
12499,44.763,16,0,1,2,5,64129
12500,44.077,12,0,0,1,5,66040
12501,44.112,14,1,1,2,6,100862
12502,59.659,13,1,1,0,2,54187
12503,40.987,16,1,1,1,0,26149
12504,48.167,18,1,1,0,6,97774
12505,58.931,14,1,1,0,7,138428
12506,55.56,16,1,0,1,3,55578
12507,56.694,16,1,1,2,7,141156
12508,35.638,12,1,0,1,7,91507
12509,33.727,16,1,0,0,2,45531
12510,39.444,14,1,1,0,6,111719
12511,40.112,16,0,0,2,6,81204
12512,50.465,12,3,0,0,2,51662
12513,51.288,14,1,0,2,2,55163
12514,42.361,12,1,0,0,0,27729
12515,41.296,14,2,1,1,5,76973
12516,42.854,18,0,1,0,4,59552
12517,48.788,12,3,0,0,3,54919
12518,30.089,19,1,1,0,2,47572
12519,41.165,8,1,1,1,6,134293
12520,47.221,18,0,1,0,2,43707
12521,50.946,16,2,1,2,3,42629
12522,55.98,14,0,1,2,0,30154
12523,39.351,16,1,0,0,5,82272
12524,31.469,16,1,1,2,6,66866
12525,47.341,18,0,1,2,5,60776
12526,52.515,16,0,0,1,3,63857
12527,51.167,14,0,0,0,1,28591
12528,53.862,12,1,0,2,1,31761
12529,30.116,16,1,0,2,5,80758
12530,44.078,18,0,1,2,5,76583
12531,39.588,17,0,1,1,4,73797
12532,43.952,17,1,1,1,3,47320
12533,53.207,14,1,0,2,4,68946
12534,55.635,12,0,1,2,5,67181
12535,32.877,12,2,1,2,2,47086
12536,41.529,12,1,0,1,1,42369
12537,41.78,20,0,1,1,4,67925
12538,49.168,12,2,0,0,0,26990
12539,59.817,18,0,0,2,6,75175
12540,34.205,14,1,0,2,6,122510
12541,53.013,17,1,0,2,1,33552
12542,54.136,12,0,1,1,0,30307
12543,46.181,11,0,1,2,5,67834
12544,41.606,14,0,0,0,3,49434
12545,31.501,16,1,0,0,3,55000
12546,31.712,16,1,0,0,0,32390
12547,45.237,12,3,0,1,6,79645
12548,46.104,14,1,1,0,2,57385
12549,31.324,16,1,0,1,5,85831
12550,43.161,18,2,1,0,6,116417
12551,41.236,20,2,0,1,2,51349
12552,55.786,16,0,0,0,6,90816
12553,38.952,17,0,0,2,5,86575
12554,32.389,18,0,1,2,3,40469
12555,54.508,14,0,1,0,1,35817
12556,47.876,14,1,1,0,6,98234
12557,31.556,12,1,1,1,5,59942
12558,56.429,12,0,1,1,1,31142
12559,40.857,14,1,0,0,1,34082
12560,32.938,18,1,0,1,1,39757
12561,37.264,16,0,1,2,3,54920
12562,51.881,9,2,1,2,1,31603
12563,53.085,16,2,1,1,6,88719
12564,37.142,13,1,1,0,1,27968
12565,32.596,16,0,1,0,6,70572
12566,32.661,16,1,0,1,7,92573
12567,50.617,12,1,0,2,6,117135
12568,35.411,14,1,0,1,0,33521
12569,36.469,18,0,1,0,0,32585
12570,44.578,16,1,1,1,6,107680
12571,32.478,18,1,1,1,1,29717
12572,54.461,12,1,1,2,0,32581
12573,35.114,12,1,1,1,2,46111
12574,48.67,16,1,0,1,5,86369
12575,31.488,16,1,1,0,2,38499
12576,48.954,13,1,0,2,5,68578
12577,52.87,16,1,1,2,3,48835
12578,35.642,12,0,1,2,2,45709
12579,35.736,17,0,0,0,3,48229
12580,46.318,16,1,0,2,4,47000
12581,36.345,16,1,1,1,1,40558
12582,43.625,14,1,1,2,0,27910
12583,38.954,13,2,1,0,2,43300
12584,31.722,14,0,0,2,7,90191
12585,42.321,14,1,1,0,1,31065
12586,49.854,20,1,0,2,7,81087
12587,52.461,20,0,1,0,3,50616
12588,33.485,17,0,0,2,2,52658
12589,33.398,16,3,0,0,6,112622
12590,31.415,16,1,1,1,1,40270
12591,32.564,16,1,0,1,3,47375
12592,32.068,13,3,0,0,2,44786
12593,38.921,14,1,1,2,2,35874
12594,52.977,16,1,0,0,0,25737
12595,38.207,18,0,0,0,4,56475
12596,48.738,17,1,0,1,1,30521
12597,47.027,12,1,1,0,7,110635
12598,30.693,16,1,1,1,6,89297
12599,36.218,18,1,1,0,4,64340
12600,53.554,14,2,1,0,7,131497
12601,58.286,14,1,1,2,1,46757
12602,52.168,16,1,1,2,0,23243
12603,42.485,12,1,1,0,5,80703
12604,52.259,20,0,1,1,2,40942
12605,54.831,8,1,0,0,0,30211
12606,35.983,18,1,1,0,0,26373
12607,54.799,12,1,1,2,5,79542
12608,47.224,17,1,0,1,3,64358
12609,30.69,14,1,0,1,5,61972
12610,39.408,16,0,0,1,3,56563
12611,59.788,16,0,0,1,3,56611
12612,49.857,17,0,1,0,0,32545
12613,50.138,18,2,0,0,2,43910
12614,52.923,14,1,1,1,1,42912
12615,45.623,14,1,1,0,3,50868
12616,53.573,16,1,1,1,3,52896
12617,50.368,16,1,0,1,2,54991
12618,32.111,16,1,1,0,1,31989
12619,54.437,17,1,0,2,1,39596
12620,58.219,20,0,0,0,7,143924
12621,47.678,22,1,1,0,5,63047
12622,47.196,18,0,1,1,3,46833
12623,56.688,12,1,0,0,4,73445
12624,42.769,16,1,1,2,1,34197
12625,55.498,16,0,1,2,0,29421
12626,34.82,18,1,1,1,0,24743
12627,53.084,14,1,0,2,3,57926
12628,47.367,12,0,0,2,3,57585
12629,35.557,16,0,1,1,3,51027
12630,39.854,18,1,1,0,5,64746
12631,31.799,13,2,0,2,6,85196
12632,33.631,16,1,0,0,5,79010
12633,41.699,16,2,1,1,0,37178
12634,46.232,14,0,0,2,3,48225
12635,59.601,17,1,1,1,1,32463
12636,55.655,14,1,0,0,5,59135
12637,46.736,12,1,1,1,2,43684
12638,47.239,16,2,1,1,2,54588
12639,49.748,17,1,1,0,2,47409
12640,35.334,16,1,0,1,7,119897
12641,33.924,12,1,0,1,6,110026
12642,40.603,18,1,1,1,1,31414
12643,40.75,14,2,0,1,5,75502
12644,52.335,16,2,1,1,3,43952
12645,59.032,16,2,1,2,0,23389
12646,53.093,13,3,0,2,2,40617
12647,45.646,17,0,1,1,5,74827
12648,43.135,16,1,0,1,1,32798
12649,39.917,12,1,1,1,0,29068
12650,39.115,18,2,0,0,1,35842
12651,48.786,12,1,1,1,7,114727
12652,47.543,16,0,0,1,1,38430
12653,31.81,8,1,0,2,4,63944
12654,42.973,14,1,1,1,1,30228
12655,41.403,20,2,1,1,6,84579
12656,38.223,16,1,1,2,1,44803
12657,40.967,14,0,0,0,0,31776
12658,52.639,18,1,1,1,3,38505
12659,51.057,18,0,1,2,4,50012
12660,58.971,17,1,1,1,2,32804
12661,30.44,12,1,1,1,2,50640
12662,54.962,16,0,0,2,0,29026
12663,32.095,14,0,1,1,1,31368
12664,47.488,16,0,0,2,3,64277
12665,30.946,16,0,1,0,6,92712
12666,34.92,14,1,0,2,2,36929
12667,48.987,19,0,0,0,6,78491
12668,41.465,14,1,1,2,5,58058
12669,43.543,12,0,1,1,1,29497
12670,36.391,14,0,1,0,6,90099
12671,53.18,16,0,1,0,1,31069
12672,46.45,19,3,0,0,5,58165
12673,35.255,18,1,1,1,0,25241
12674,48.81,16,1,0,2,0,26107
12675,35.074,16,1,0,2,2,39431
12676,35.515,12,3,1,1,5,46400
12677,35.022,18,2,1,0,6,85957
12678,54.623,12,0,1,0,5,55782
12679,56.253,16,1,0,1,5,50194
12680,45.106,14,1,1,0,3,62609
12681,48.691,16,1,1,1,7,119979
12682,37.147,14,1,1,0,5,59221
12683,39.272,12,3,0,1,7,77150
12684,49.249,14,1,0,2,1,44741
12685,46.848,8,0,1,0,3,56038
12686,47.287,20,1,0,2,0,33269
12687,44.363,16,1,1,2,1,42668
12688,40.645,18,1,0,1,4,61901
12689,54.227,18,2,1,1,5,64216
12690,55.336,18,1,1,2,3,64389
12691,34.189,13,1,1,0,7,90426
12692,33.012,18,1,0,0,6,83726
12693,57.527,12,1,0,1,5,49878
12694,37.98,16,0,1,1,2,43920
12695,35.501,16,1,0,1,6,115787
12696,52.121,14,0,0,0,0,33350
12697,37.203,16,1,1,0,4,60059
12698,52.557,18,0,0,1,7,143014
12699,52.377,16,1,0,0,7,100450
12700,33.668,13,1,0,1,2,47715
12701,40.949,12,1,1,2,1,31589
12702,33.751,16,0,0,1,0,20365
12703,44.599,17,3,1,0,6,125658
12704,49.884,16,1,0,0,1,33772
12705,46.119,12,1,1,2,4,59865
12706,42.903,20,1,0,1,2,44072
12707,53.078,14,0,1,1,1,36157
12708,43.253,16,0,1,0,0,27936
12709,48.5,14,2,0,0,2,42278
12710,56.522,12,1,0,2,0,27805
12711,54.502,16,0,0,0,7,101522
12712,46.522,21,0,1,0,3,64017
12713,56.449,16,0,1,2,2,52306
12714,52.538,13,1,1,1,0,25777
12715,44.826,17,3,1,0,4,58339
12716,49.458,20,1,1,2,3,54288
12717,47.724,12,1,1,0,3,62629
12718,53.313,16,2,1,0,4,71243
12719,37.821,16,0,1,1,0,33373
12720,42.877,21,0,0,2,3,56595
12721,43.288,16,1,1,2,3,43063
12722,50.875,18,1,0,0,5,70697
12723,30.693,12,1,1,1,3,61422
12724,50.153,18,0,1,0,2,45585
12725,54.477,12,0,1,2,4,59062
12726,56.511,12,0,0,0,4,66304
12727,56.688,16,1,1,2,2,39481
12728,58.994,16,1,1,0,2,46518
12729,44.069,13,1,0,0,3,50523
12730,45.987,12,1,0,0,5,86824
12731,52.683,14,1,0,0,0,27492
12732,48.349,18,1,1,2,0,33180
12733,32.957,14,2,0,2,6,109916
12734,48.958,14,0,1,1,5,81537
12735,39.839,13,0,1,1,6,92209
12736,40.996,18,3,1,2,0,31008
12737,34.715,18,1,0,2,2,50316
12738,49.399,16,1,1,0,7,110667
12739,44.731,14,2,0,0,0,33527
12740,38.955,16,0,0,2,1,42244
12741,35.034,16,0,1,1,4,45377
12742,44.225,16,1,1,1,0,24643
12743,50.647,18,1,1,0,4,65221
12744,37.173,21,1,0,2,7,94628
12745,38.291,18,1,1,2,5,60261
12746,47.611,8,3,0,1,4,64891
12747,32.359,12,0,1,1,5,59492
12748,42.478,16,1,1,1,5,54298
12749,51.911,16,0,1,1,6,97422
12750,52.944,18,0,1,2,7,123156
12751,40.57,16,1,1,2,3,48930
12752,42.18,17,3,0,1,7,103975
12753,35.994,16,1,1,0,4,55193
12754,42.813,12,1,1,0,3,52504
12755,57.787,13,1,0,1,7,127833
12756,46.658,12,2,0,0,0,24649
12757,48.286,16,1,0,1,5,93324
12758,30.981,12,0,0,1,7,116200
12759,51.165,20,0,1,0,3,42940
12760,48.767,16,2,0,2,1,33708
12761,51.883,13,1,1,0,1,37682
12762,44.283,12,0,1,0,2,52591
12763,36.867,13,3,0,1,4,48301
12764,55.075,20,1,1,1,3,43234
12765,40.027,12,1,0,1,0,23786
12766,32.143,16,1,1,0,6,72721
12767,41.725,16,0,1,2,1,33829
12768,44.726,16,1,0,1,4,61687
12769,36.339,16,0,1,2,6,116979
12770,46.883,12,1,0,0,6,98078
12771,47.679,16,1,0,2,1,39428
12772,49.02,14,1,1,2,2,43559
12773,44.145,18,1,0,2,6,77034
12774,44.177,11,1,1,2,1,31571
12775,40.123,20,1,1,0,2,39584
12776,58.654,12,0,1,2,5,54265
12777,41.455,12,1,1,1,3,60646
12778,44.941,22,1,0,1,6,88504
12779,56.231,16,0,0,1,6,74047
12780,39.625,11,1,0,0,6,92379
12781,47.093,16,2,0,2,4,55262
12782,56.77,14,0,0,1,2,46855
12783,46.898,14,1,0,2,4,58220
12784,33.433,16,0,1,2,3,60468
12785,51.203,12,1,1,2,3,45440
12786,47.65,12,0,0,2,6,125188
12787,45.361,17,1,1,0,0,22474
12788,55.645,12,0,0,1,1,27716
12789,30.552,14,1,1,2,1,32800
12790,32.756,18,1,1,1,3,55559
12791,47.151,16,3,0,2,7,87792
12792,43.602,18,2,1,0,0,34745
12793,49.188,20,1,0,1,3,55177
12794,39.418,16,1,0,0,0,21013
12795,49.824,14,1,1,1,2,53875
12796,43.519,12,1,1,0,4,83939
12797,36.326,12,2,0,1,3,65597
12798,51.99,16,0,0,1,6,95670
12799,55.825,20,1,1,0,3,41857
12800,55.687,12,0,1,0,6,103146
12801,52.59,16,0,0,2,3,50275
12802,35.97,12,1,0,0,0,23089
12803,33.359,16,1,1,0,1,36499
12804,47.064,13,3,0,1,2,49628
12805,40.493,14,0,1,2,4,52869
12806,31.949,16,0,1,2,6,92781
12807,53.212,14,2,0,0,6,100037
12808,45.138,16,2,0,2,6,117707
12809,53.61,10,1,0,0,0,24821
12810,38.981,14,1,1,2,6,95048
12811,42.73,14,3,0,0,4,71848
12812,58.826,12,1,0,2,3,52124
12813,43.501,9,1,0,1,5,46151
12814,40.277,13,1,0,0,1,30709
12815,33.129,16,1,1,1,7,112845
12816,57.796,16,1,0,0,3,51783
12817,53.984,18,1,1,1,6,98874
12818,34.413,16,0,1,1,1,31757
12819,55.923,14,1,0,1,3,52858
12820,31.318,18,0,1,2,5,54243
12821,46.679,12,1,1,1,3,58280
12822,48.372,16,0,1,1,2,45839
12823,55.118,14,1,1,2,1,37930
12824,44.433,12,1,1,0,4,69694
12825,30.133,16,0,0,1,6,88042
12826,46.745,14,1,0,1,0,26055
12827,46.455,16,0,0,0,1,41881
12828,43.704,13,1,0,1,2,56495
12829,44.469,16,0,1,2,6,78410
12830,57.78,14,0,1,2,5,63697
12831,54.576,12,0,1,0,7,96256
12832,53.702,12,1,0,1,6,76348
12833,48.118,16,3,0,0,5,77005
12834,55.552,20,0,0,1,6,89712
12835,53.048,16,2,0,1,6,82063
12836,50.668,17,0,1,0,3,52044
12837,51.623,20,1,1,1,1,38588
12838,45.768,13,2,0,2,6,72289
12839,34.008,16,1,0,2,2,50092
12840,50.426,16,0,0,2,2,42467
12841,35.203,12,0,1,0,2,42972
12842,33.22,12,1,1,0,2,42014
12843,50.989,12,3,0,0,4,54581
12844,46.846,16,1,0,0,2,37461
12845,50.826,18,0,0,1,3,48053
12846,43.133,12,1,1,1,3,47799
12847,48.848,14,1,1,1,7,99230
12848,54.914,16,1,1,0,7,104354
12849,32.544,12,1,0,0,6,120041
12850,32.399,18,1,1,2,2,33351
12851,44.515,20,1,0,2,2,47714
12852,47.873,20,0,0,2,3,48850
12853,49.603,16,2,0,1,2,44887
12854,36.795,16,1,0,1,2,47589
12855,48.43,14,1,0,2,5,78810
12856,50.632,14,1,1,0,3,47567
12857,53.668,16,0,0,0,5,72391
12858,42.394,16,0,1,1,3,70118
12859,56.405,16,1,1,0,3,59097
12860,41,16,0,1,1,5,45494
12861,46.234,18,1,1,0,3,45272
12862,34.644,18,1,0,2,3,61121
12863,53.157,19,1,0,1,0,29445
12864,43.529,18,0,1,0,1,42063
12865,31.997,14,1,0,2,5,75440
12866,38.044,18,3,0,1,1,35175
12867,35.135,14,1,0,2,1,35877
12868,36.635,16,1,0,0,6,121586
12869,32.981,21,2,0,2,6,106196
12870,38.975,13,1,1,1,6,89161
12871,36.356,13,1,1,1,0,26781
12872,53.527,14,0,1,1,3,51344
12873,45.45,12,0,0,1,0,22899
12874,32.767,17,0,1,0,2,52809
12875,49.452,18,1,0,0,6,84200
12876,50.707,16,1,1,0,3,50415
12877,45.579,16,1,1,0,3,41144
12878,39.265,14,1,1,0,1,28405
12879,42.862,14,1,0,1,4,63346
12880,47.185,16,0,1,0,1,34196
12881,36.461,12,0,0,0,3,50909
12882,33.459,16,1,0,0,3,56881
12883,31.92,16,0,1,0,2,49960
12884,55.863,20,1,1,0,1,33895
12885,57.807,14,1,0,2,0,26229
12886,36.812,18,0,1,2,3,52557
12887,37.596,16,0,0,2,2,47811
12888,49.927,11,0,0,0,6,79437
12889,34.381,20,1,1,0,0,24503
12890,43.454,16,2,0,2,3,58105
12891,56.727,14,1,1,0,1,46169
12892,46.623,17,0,0,0,6,106051
12893,57.785,14,2,0,1,4,54541
12894,59.817,8,1,0,1,1,42512
12895,48.469,14,0,1,1,2,45276
12896,33.558,13,0,0,0,5,67311
12897,35.791,16,1,0,2,2,50220
12898,46.853,16,1,0,0,1,38740
12899,48.118,16,0,0,0,5,65912
12900,41.338,16,0,1,0,1,38602
12901,49.403,14,1,1,2,4,58709
12902,54.322,17,1,1,1,6,88430
12903,30.883,16,1,1,1,5,64655
12904,32.209,12,0,0,1,5,66208
12905,56.523,16,1,0,2,5,71363
12906,45.16,20,1,1,1,1,43577
12907,53.113,16,0,0,0,6,117573
12908,31.62,14,1,0,2,2,43628
12909,46.156,20,1,0,0,3,45195
12910,32.363,16,1,0,0,4,67880
12911,48.084,12,1,0,2,2,35232
12912,46.016,12,1,0,1,5,84233
12913,53.813,18,0,0,0,1,40830
12914,37.544,18,0,1,2,2,51794
12915,44.881,20,0,1,0,4,66480
12916,57.982,16,2,0,0,1,29305
12917,55.943,18,0,1,0,2,47071
12918,30.365,16,1,1,1,1,43272
12919,56.85,17,1,0,0,1,43817
12920,58.362,16,0,1,2,3,66520
12921,37.514,16,1,1,1,4,80664
12922,41.744,12,2,0,2,3,48504
12923,40.07,12,2,1,2,0,23715
12924,51.428,12,2,1,0,0,28014
12925,59.197,16,0,1,1,3,45443
12926,32.448,16,1,0,0,3,54910
12927,54.315,16,0,0,2,7,108102
12928,42.925,18,1,1,2,0,25137
12929,43.278,21,1,1,2,1,44178
12930,54.881,13,0,0,1,1,28107
12931,45.396,18,1,0,2,0,29663
12932,56.845,20,1,1,0,5,65723
12933,40.042,16,0,1,2,3,59935
12934,55.157,14,0,0,0,2,38812
12935,34.958,12,2,0,2,1,43011
12936,32.868,21,0,1,2,3,50034
12937,48.502,16,1,0,0,0,25388
12938,38.599,12,2,1,0,5,76137
12939,45.773,16,1,0,1,4,47799
12940,49.608,16,1,0,0,1,28844
12941,47.265,13,1,1,2,1,29858
12942,51.727,10,0,1,0,5,76344
12943,54.412,20,1,1,1,7,89462
12944,31.047,18,0,1,2,1,42371
12945,31.016,17,3,0,1,3,64237
12946,45.472,16,1,1,1,2,41234
12947,59.266,20,0,1,0,7,110894
12948,40.329,14,1,0,0,0,32337
12949,52.739,18,1,0,1,3,49415
12950,36.514,16,1,1,0,4,76801
12951,48.247,16,1,1,2,4,48264
12952,32.223,14,1,0,0,6,113701
12953,47.011,16,1,0,0,6,77221
12954,45.319,16,1,0,2,6,106600
12955,40.554,18,0,1,0,0,29428
12956,53.728,18,0,0,2,1,38127
12957,31.936,12,1,1,1,5,77757
12958,54.873,16,0,0,0,5,78540
12959,41.345,13,1,0,0,2,46922
12960,56.091,16,1,0,0,0,32746
12961,58.703,13,0,1,1,2,40519
12962,48.681,13,0,0,1,6,91569
12963,44.906,18,2,0,1,3,50393
12964,34.426,16,0,0,1,5,70894
12965,34.595,18,2,0,1,1,34965
12966,37.94,14,1,1,2,6,78035
12967,47.23,18,3,0,1,6,90245
12968,32.01,12,0,1,2,6,85149
12969,33.601,16,0,1,2,4,51543
12970,31.343,12,1,1,0,2,45919
12971,36.902,16,1,0,0,3,58289
12972,38.963,16,0,0,2,2,51506
12973,38.331,14,1,1,2,1,36164
12974,39.508,18,1,0,0,6,106942
12975,59.635,16,0,0,0,1,40490
12976,45.798,12,2,0,1,1,35456
12977,33.728,16,2,0,1,7,103922
12978,45.165,16,1,0,0,1,41395
12979,41.091,16,0,1,2,5,77239
12980,47.089,14,1,0,0,6,97130
12981,39.122,12,1,1,0,2,48373
12982,41.592,16,1,1,2,3,57818
12983,31.085,14,1,1,0,3,43969
12984,48.955,13,0,1,2,7,112819
12985,40.754,8,0,1,1,2,48382
12986,53.975,18,0,0,1,6,80444
12987,50.312,16,0,0,2,7,144650
12988,57.199,16,1,0,2,7,123704
12989,31.714,17,0,0,1,1,35495
12990,55.967,20,0,1,0,0,35639
12991,45.308,18,0,0,2,5,67305
12992,52.812,12,1,1,0,6,99057
12993,44.604,14,1,1,2,2,33397
12994,47.962,20,0,0,0,6,65616
12995,43.152,12,0,1,2,0,26314
12996,45.926,18,0,1,2,3,42138
12997,50.846,14,0,0,2,2,57463
12998,50.832,16,0,1,1,2,47475
12999,51.717,12,1,0,1,3,52301
13000,35.305,17,1,1,1,4,74558
13001,53.937,12,1,0,2,5,64362
13002,32.525,12,0,1,0,1,35648
13003,56.967,16,2,0,1,5,75953
13004,38.714,12,0,0,0,1,47219
13005,38.25,16,1,1,1,1,31181
13006,39.001,14,2,0,0,6,65587
13007,59.002,12,0,1,2,1,34142
13008,58.046,8,1,1,0,3,47841
13009,47.585,17,1,1,1,3,40099
13010,33.884,14,0,1,2,6,103833
13011,41.296,12,2,0,2,6,70026
13012,32.108,12,3,0,1,0,26194
13013,46.581,12,2,0,1,7,117887
13014,53.599,20,1,0,0,6,78630
13015,38.84,16,1,0,0,1,41219
13016,50.777,14,1,1,1,7,122155
13017,35.177,18,1,0,0,2,43874
13018,51.943,13,1,1,1,0,30333
13019,46.584,17,1,0,1,5,55717
13020,54.854,16,1,0,2,2,48675
13021,49.939,16,0,1,1,2,40189
13022,42.817,14,1,0,0,4,59361
13023,47.622,14,0,1,2,7,103258
13024,34.974,17,2,0,2,3,50306
13025,53.612,11,3,1,2,2,45368
13026,30.965,17,0,1,1,4,51069
13027,44.384,17,1,0,0,2,40359
13028,55.55,16,1,0,2,6,80877
13029,32.774,12,1,0,1,1,30461
13030,50.533,12,0,1,2,0,27313
13031,40.024,18,1,0,1,2,38704
13032,55.089,14,3,0,0,1,36557
13033,53.395,9,1,0,0,4,78947
13034,58.379,22,2,1,1,5,67299
13035,43.38,14,0,1,0,5,84622
13036,58.03,12,2,1,0,1,32696
